X1,X2,y
0.5842520739857253,0.8237042084654533,0
-0.3588900584289628,0.1571460171511515,1
-0.10883606370542757,-0.30428003971313033,1
-1.0291441837392723,-0.5343294869219518,0
0.326032901925952,-0.5843999756723273,1
-0.10417661387777223,0.21254644638045406,1
-0.3026944187431718,0.18470038693679441,1
-0.8475164540157247,-0.3158672415196111,0
-0.08997786692682794,-0.13930844687184563,1
-0.660085633594447,-0.18754816374295494,0
-0.09700407611008041,1.1042734968701329,0
0.040157587436356945,-0.44582583043889495,1
0.31812002478604706,0.21940508789644442,1
-0.6152243303611608,-0.03003943060087433,1
0.04032518569205466,-0.2989950981902938,1
-0.21647981087485182,0.37540949908793575,1
-0.2559204321997368,-0.10861803487856021,1
-0.2309043055446656,0.8444999971009346,1
0.38971173845541074,-0.9832046036246382,0
0.4031289566150028,1.0491053043899472,0
-0.989079924398988,0.19870098386664264,0
0.6151169898421885,0.6944195986516266,0
-0.8526212851733925,-0.0020229513150156475,0
-0.26498676002911387,-0.5043942065161235,1
-0.7783556136851729,0.5428341892505911,0
-0.32638163802284104,0.2933160066735171,1
-0.4179722245187231,-1.404031982704915,0
-0.7380179942053411,0.7807911440250925,0
0.1586523040580355,1.0962772450709808,0
-0.5471520295495129,0.537876639101825,1
0.14190629440902092,0.3010400550211533,1
-0.9383595945687699,0.37465683572294634,0
-0.7478214948892139,0.8027601626483263,0
-0.5946855626097011,0.05565576233650292,1
0.9346293412911251,-0.9004725506544504,0
0.04050222445638757,0.8949773753266461,0
1.0423335703807464,-0.006373842947702879,0
0.04347367633254651,-0.36410886600926506,1
0.3915633804845278,-0.08602179269783156,1
-0.15145257113656596,0.22202137070883737,1
-0.3950899892093078,0.03774576043649103,1
0.6019235740186347,-0.8679758954607377,1
-0.4704476396565725,-0.048342649218529266,1
0.4940317868142909,0.47064033392721405,1
0.1627781732873916,0.3712595816471483,1
-0.2552131478527139,-0.8167568757727764,0
0.02876296952167584,0.1508024241801859,1
0.3118648589875803,-0.03361801126322855,1
-0.6197550829642551,-0.3079549570863719,1
0.16913252681741958,-0.23831549693091783,1
1.1919008599194574,-0.01035971073298067,0
-0.6152457386501875,-0.1257512437054034,1
0.9580550652466369,-0.9471721737877763,0
-0.30815171127528596,-1.0160151262314718,0
-0.41290214602097025,-0.21730665567015506,1
0.6561768712840271,0.03834534355798927,1
0.508549024871243,0.24971866833386597,1
0.548650873071387,0.06441976117883677,1
-0.10755958151244321,0.5601846935301265,0
-0.2812754480256018,-0.8196707195456261,1
-0.85158882219386,0.7760050922875997,0
0.2226189042616296,-0.3389844702810815,1
0.030297579808339692,1.1813885896217533,0
0.18145188251543007,-0.03245564820819835,1
-0.6825350835022559,0.44609082341122674,0
0.44776016992024126,0.5802267873202228,0
-0.03799742381310722,0.6309331024992704,1
0.3921591611058245,0.01635492777387304,1
-0.42238456229815513,-0.9441756989313266,0
-0.7759162354431476,-0.5710628207344932,0
-0.838519386759126,0.0009791087442756474,0
-1.1765466338882098,-0.6812971174606783,0
-0.9475177301530554,0.07030201440321848,0
-0.18054844010830579,-0.48455732456916817,1
-1.1684548838665847,0.3547023666463561,0
0.6104116338824717,-0.3978832147312202,1
-0.289899557874119,0.06020092311972933,1
0.18153507127425275,-0.5264860152446535,1
-0.9783463797830474,0.4955450436091605,0
0.1337642162260847,0.5564817470821175,1
-0.5187929758958635,0.2718452054179085,1
-1.0090019733870528,-0.07272261210162487,0
-0.21069336662815732,-0.43697834631838495,1
0.6658146858872478,-0.7385761614503181,0
-0.16531478943480094,-0.008490828628993197,1
-0.3407399565308921,0.8775144655392981,0
-0.03936468975666779,-0.7092928532966034,1
0.25774864157096355,0.39428077295485503,1
-0.9299092920357094,0.866945762424179,0
0.3683312105435293,0.8590554679897339,0
-0.6580887416641219,0.9326605418297705,0
-0.8773352389290051,-0.5043463786117608,0
-0.44024998815054084,-0.5682038633857077,1
-0.2731897002997801,0.45138729319878945,1
1.3482227253200052,-0.5499818095065538,0
-0.5967153415827081,0.6200077452700681,0
-0.3689030907673908,0.27727523682095734,1
0.2695417005205662,-0.5289062354442303,1
0.14476744950851528,-0.5141348987372127,1
0.7369350012278095,0.440905572442941,1
-0.059413069987306444,0.4135215198324328,1
-0.7843140095948612,-0.1722892121891303,0
0.8755519151724903,-0.121075171140062,1
0.288830583764088,-0.9369064089072162,0
0.8262721218271917,0.14150228311732563,1
-0.14374087931552498,-0.6798314708923358,1
1.0163069503189575,-0.8772472807606697,0
0.4108952305412059,-0.9638391509762703,0
0.38755473745310254,0.04481695770900623,1
0.6350031318514554,0.049475172046170635,1
-0.5960887995188023,0.3485486479382214,1
-0.6184272399968054,0.36846523676595094,1
0.8521771884148412,0.12675317760728483,0
0.06490666253064387,-0.8722174122037469,1
0.310331463969502,-0.003645014298454763,1
-0.6385296454796524,0.25785593161445086,0
-0.1396083117357642,0.19732625354677424,1
0.36778172987837177,0.6432847736891167,1
-0.30793243388389036,0.3565097250215336,1
-0.32464821703077745,-0.3128510727569749,1
0.638416743864926,-1.0377447695823343,0
0.9758837508155799,-0.6600456728013133,0
0.7124708078140518,-0.0034893151921676357,1
-0.5205579179167756,0.461970959779748,1
-1.0258714850924469,-0.41324544220642956,0
